source_snapshot_date,activity_month,activity_type,count,applicant_type,client_location,citizenship_country,sector,source_resource_id,source_last_modified,source_file_sha256,source_url,extraction_method
2026-08-31,2019-03,granted,29,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-03,lodged,57,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-04,granted,36,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-04,lodged,72,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-05,granted,58,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-05,lodged,79,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-06,granted,69,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-06,lodged,87,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-07,granted,110,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-07,lodged,200,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-08,granted,82,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-08,lodged,132,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-09,granted,78,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-09,lodged,75,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-10,granted,42,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-10,lodged,73,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-11,granted,66,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-11,lodged,103,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-12,granted,57,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2019-12,lodged,107,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-01,granted,89,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-01,lodged,99,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-02,granted,70,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-02,lodged,50,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-03,granted,40,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-03,lodged,63,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-04,granted,12,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-04,lodged,52,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-05,granted,59,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-05,lodged,95,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-06,granted,25,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-06,lodged,73,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-07,granted,102,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-07,lodged,88,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-08,granted,164,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-08,lodged,142,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-09,granted,181,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-09,lodged,125,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-10,granted,73,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-10,lodged,81,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-11,granted,77,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-11,lodged,90,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-12,granted,52,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2020-12,lodged,84,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2021-01,granted,67,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2021-01,lodged,69,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2021-02,granted,38,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2021-02,lodged,54,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2021-03,granted,87,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,dfc7a893-0523-4b8e-bc5a-829e35bec90f,2026-09-23T23:23:24.105009,d3a5638eb5c2147d7f18a11a2ea6625e3ea36e4588bde9382588c575fdbfe43c,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/dfc7a893-0523-4b8e-bc5a-829e35bec90f/download/bp0015l-student-visas-granted-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
2026-08-31,2021-03,lodged,64,Primary,Outside Australia,"China, Peoples Republic of (excl SARs)",Postgraduate Research Sector,ef31b2b4-a894-484b-99bc-e35d62ace777,2026-09-23T23:21:48.495885,094c98ff27ecb66ac3d8ca3294d48c717f38149b8d6662e947baa086a651d9e2,https://data.gov.au/data/dataset/324aa4f7-46bb-4d56-bc2d-772333a2317e/resource/ef31b2b4-a894-484b-99bc-e35d62ace777/download/bp0015l-student-visas-lodged-report-locked-at-2025-08-31-v100.xlsx,BP0015 pivot-cache aggregation
